,Score,Age,Cumulative score,Churn
6062,785,33,191961.83,0
6063,679,34,121904.14,0
6064,753,46,90747.94,1
6065,829,22,152107.93,1
6066,623,57,84421.34,0
6067,606,34,191076.22,0
6068,652,75,114675.75,0
6069,637,40,181610.6,0
6070,693,45,26589.56,0
6071,638,53,16657.68,1
6072,662,37,51229.17,0
6073,750,43,74564.41,0
6074,598,56,44251.33,0
6075,639,60,84361.72,1
6076,686,34,87278.48,0
6077,766,44,197643.24,0
6078,631,37,51752.18,0
6079,521,30,64299.82,0
6080,721,37,70810.8,0
6081,657,41,68255.88,0
6082,708,44,84870.23,0
6083,518,41,89327.67,0
6084,649,78,142566.75,0
6085,477,27,133173.19,0
6086,611,27,157474.1,0
6087,771,41,137510.41,1
6088,791,35,181918.26,1
6089,526,37,62830.97,0
6090,549,24,14406.41,0
6091,675,66,131970.86,0
6092,703,42,137316.32,0
6093,591,33,124625.08,0
6094,675,39,153129.22,0
6095,608,40,161154.85,0
6096,615,61,62845.64,1
6097,714,40,96687.25,0
6098,571,34,186052.15,0
6099,621,47,66799.28,0
6100,850,38,43801.27,0
6101,728,37,4539.38,0
6102,789,39,124411.08,0
6103,687,44,103042.2,1
6104,560,24,89734.7,0
6105,682,55,153356.8,1
6106,729,36,177130.33,0
6107,507,35,97633.93,0
6108,821,40,194273.12,0
6109,728,43,40023.7,0
6110,513,44,52629.73,1
6111,764,39,109805.17,0
6112,762,39,18719.67,0
6113,805,50,62989.82,1
6114,773,63,93091.02,0
6115,626,44,20063.63,1
6116,690,29,108577.97,0
6117,633,33,98349.13,0
6118,739,40,193321.3,0
6119,684,26,106095.82,0
6120,470,30,68293.93,0
6121,696,30,196134.44,0
6122,717,36,49185.57,0
6123,581,38,32919.42,0
6124,678,51,109718.44,1
6125,605,32,42135.28,0
6126,767,20,150135.38,0
6127,638,36,47031.4,1
6128,704,48,173498.45,0
6129,745,34,31802.92,0
6130,787,85,116537.96,0
6131,428,31,54487.43,0
6132,592,39,83084.33,0
6133,750,38,179883.04,0
6134,585,55,122960.98,1
6135,798,37,110783.28,0
6136,701,43,37266.43,0
6137,646,26,164696.27,0
6138,591,42,171099.22,0
6139,619,33,36446.74,0
6140,708,64,112520.07,1
6141,724,28,100240.2,0
6142,593,36,80608.12,0
6143,586,38,87168.46,0
6144,590,47,171774.5,0
6145,679,50,184017.98,0
6146,837,37,140723.05,0
6147,592,34,102628.98,0
6148,550,57,133501.94,0
6149,674,45,37013.29,0
6150,645,32,97628.08,0
6151,685,43,41876.98,0
6152,612,42,149682.78,0
6153,765,36,72924.56,0
6154,525,33,161002.29,0
6155,594,23,56756.52,1
6156,473,32,72946.95,0
6157,756,34,194584.48,0
6158,845,52,31726.76,1
6159,576,36,48314.0,0
6160,674,32,95481.0,0
6161,772,23,18364.19,0
6162,804,25,128276.95,0
6163,575,57,84475.13,0
6164,669,50,124872.42,1
6165,773,36,4395.45,0
6166,595,35,100015.79,1
6167,623,50,104382.11,0
6168,522,25,168683.57,0
6169,611,30,196332.45,0
6170,621,43,47578.45,0
6171,502,42,113931.57,1
6172,554,41,36242.19,0
6173,564,31,20432.09,1
6174,602,42,139494.75,0
6175,554,35,176779.46,0
6176,701,40,153537.55,1
6177,619,29,194310.1,0
6178,639,37,173386.95,0
6179,520,34,343.38,0
6180,479,24,169505.83,0
6181,523,36,13197.44,0
6182,676,38,35644.79,0
6183,589,38,99106.97,0
6184,678,32,148210.64,0
6185,627,27,77027.34,0
6186,745,33,174431.01,0
6187,850,32,55593.8,0
6188,599,39,176142.09,0
6189,714,49,7571.51,1
6190,698,37,71972.95,0
6191,524,32,187740.04,0
6192,607,37,180890.4,0
6193,698,45,141970.02,1
6194,578,59,9445.42,1
6195,636,52,32936.44,1
6196,743,45,125424.42,0
6197,567,41,105746.94,0
6198,645,44,149756.71,1
6199,657,32,73127.61,0
6200,824,38,192800.25,0
6201,817,44,65501.91,1
6202,747,36,180693.61,0
6203,745,38,140197.42,0
6204,552,55,40333.94,0
6205,737,43,39920.0,1
6206,754,27,144134.64,0
6207,823,38,156603.7,0
6208,433,49,87711.61,0
6209,736,63,502.7,0
6210,613,38,15859.95,0
6211,756,26,154460.68,0
6212,615,33,171657.57,0
6213,747,41,22750.17,0
6214,565,34,63173.64,0
6215,471,23,131736.23,0
6216,702,40,9712.52,1
6217,802,29,134459.12,0
6218,776,38,89893.6,0
6219,746,58,80344.96,1
6220,741,37,149503.54,0
6221,773,34,36823.28,0
6222,553,39,44363.42,0
6223,689,40,119446.64,0
6224,690,36,81292.33,0
6225,515,25,38772.82,0
6226,537,37,117690.58,1
6227,850,22,10541.38,0
6228,822,32,108798.36,0
6229,545,37,105476.65,0
6230,682,30,2053.42,0
6231,732,43,183147.17,0
6232,529,35,112781.5,0
6233,705,35,133991.11,1
6234,642,49,24770.22,1
6235,620,61,31641.52,1
6236,738,31,18606.23,0
6237,726,31,98178.57,0
6238,459,26,50016.17,0
6239,667,23,169669.33,1
6240,376,46,157333.69,1
6241,828,25,116613.26,0
6242,594,21,168186.11,0
6243,611,41,164061.6,0
6244,734,43,94811.85,1
6245,633,59,103159.11,0
6246,577,59,191070.01,0
6247,600,39,118272.07,0
6248,520,45,41042.4,1
6249,601,50,185855.21,0
6250,576,55,94450.97,0
6251,648,50,189543.19,0
6252,542,39,41268.65,0
6253,507,31,166423.66,1
6254,601,38,165196.65,0
6255,850,32,151677.31,0
6256,704,24,35600.25,1
6257,484,40,118045.98,0
6258,671,28,125422.66,0
6259,850,49,65769.3,1
6260,762,35,149822.04,0
6261,712,33,190686.16,0
6262,583,39,52861.89,0
6263,426,34,107876.91,0
6264,712,39,23702.42,0
6265,806,34,143711.02,0
6266,721,38,53534.8,0
6267,726,53,28367.21,0
6268,595,64,89935.73,1
6269,676,26,60231.74,1
6270,684,31,188637.05,0
6271,649,42,22974.01,0
6272,695,43,101141.28,0
6273,629,34,180595.02,0
6274,662,29,10928.3,0
6275,673,30,77783.35,0
6276,655,78,188435.38,0
6277,677,24,182913.95,0
6278,548,29,48673.18,0
6279,774,42,162865.52,0
6280,546,25,105279.74,0
6281,546,45,197789.83,1
6282,737,44,57898.58,0
6283,760,28,16287.38,0
6284,579,35,8590.83,1
6285,681,58,139761.25,0
6286,625,39,99800.87,0
6287,795,33,114935.21,0
6288,673,43,6009.27,1
6289,426,34,61230.83,0
6290,591,29,108684.65,0
6291,697,35,64771.61,0
6292,588,40,121504.18,1
6293,671,48,76373.38,0
6294,627,31,96131.47,0
6295,823,71,162683.06,0
6296,665,52,116137.01,1
6297,511,41,39087.42,0
6298,794,38,23596.24,0
6299,753,57,159475.08,1
6300,693,41,187929.43,1
6301,635,37,95611.74,1
6302,631,35,24472.23,0
6303,744,54,140068.77,0
6304,645,40,103232.6,0
6305,670,35,174627.06,0
6306,600,30,21852.91,0
6307,683,30,65035.02,0
6308,675,21,18203.0,0
6309,725,37,176984.34,0
6310,695,34,67502.12,0
6311,504,43,181430.91,0
6312,698,27,40339.9,0
6313,635,48,191914.37,0
6314,645,59,91.75,1
6315,753,48,146821.42,0
6316,610,42,158302.59,1
6317,614,25,58965.04,0
6318,616,43,18761.92,1
6319,799,28,111138.25,0
6320,671,42,128449.33,0
6321,781,27,175071.29,1
6322,849,41,198072.16,0
6323,667,42,58137.42,0
6324,625,37,48486.25,0
6325,622,41,102402.91,1
6326,704,36,100601.73,0
6327,758,33,82996.47,0
6328,680,31,101139.3,0
6329,741,50,13018.96,0
6330,687,31,145411.39,0
6331,662,74,123583.85,0
6332,744,30,142210.94,0
6333,757,31,163170.32,0
6334,590,39,104730.52,0
6335,641,35,93148.93,0
6336,630,40,34453.17,0
6337,415,53,22357.25,0
6338,645,37,68987.55,0
6339,520,42,34410.55,0
6340,791,25,89666.28,0
6341,823,44,182495.7,0
6342,736,54,84920.49,0
6343,709,34,57029.66,0
6344,734,37,34548.74,0
6345,511,27,49089.36,0
6346,565,46,140130.22,0
6347,748,44,2048.55,0
6348,671,50,2560.11,0
6349,434,55,73562.05,1
6350,711,28,105159.89,0
6351,659,33,136540.09,0
6352,749,46,73470.98,0
6353,454,50,154344.0,1
6354,746,36,16436.56,0
6355,716,50,12944.17,1
6356,650,24,104492.83,0
6357,632,27,152665.85,0
6358,739,38,12796.43,0
6359,558,32,143783.28,0
6360,580,56,106918.67,1
6361,710,35,127951.81,0
6362,742,44,17375.27,1
6363,621,47,133831.37,1
6364,650,41,113677.53,1
6365,585,45,189683.7,0
6366,627,32,103287.62,0
6367,709,62,82195.15,0
6368,748,39,97734.3,0
6369,647,47,89103.05,0
6370,632,40,149188.41,0
6371,518,38,162304.59,0
6372,678,54,105221.76,0
6373,711,25,9679.28,0
6374,696,36,65039.9,0
6375,656,69,36108.5,0
6376,581,39,161655.55,1
6377,535,27,49775.58,0
6378,768,28,50911.41,0
6379,775,38,153122.58,0
6380,568,38,124486.28,0
6381,649,32,91167.19,1
6382,757,43,3497.43,1
6383,815,39,85167.88,0
6384,698,41,14357.0,0
6385,702,38,158527.45,0
6386,648,38,74846.67,0
6387,568,46,29372.62,0
6388,620,28,190208.23,0
6389,669,33,107221.03,0
6390,636,36,182059.28,0
6391,667,39,41183.02,0
6392,547,39,85746.52,1
6393,756,40,114279.63,0
6394,631,32,180990.29,0
6395,618,56,142400.27,1
6396,499,60,83643.87,0
6397,616,31,168895.06,0
6398,850,32,3830.59,0
6399,676,41,79101.67,0
